1e-05	0.00138715
2e-05	0.00269987
3e-05	0.00405189
4e-05	0.0054059
5e-05	0.00674282
6e-05	0.00809953
7e-05	0.00944113
8e-05	0.010783
9e-05	0.0121359
0.0001	0.0134822
0.00011	0.0148152
0.00012	0.016161
0.00013	0.0175115
0.00014	0.0188537
0.00015	0.0202048
0.00016	0.0215475
0.00017	0.0229005
0.00018	0.0242442
0.00019	0.0255893
0.0002	0.0269368
0.00021	0.0282835
0.00022	0.0296323
0.00023	0.0309779
0.00024	0.0323244
0.00025	0.0336671
0.00026	0.0350133
0.00027	0.0363581
0.00028	0.0377047
0.00029	0.0390512
0.0003	0.0403976
0.00031	0.0417464
0.00032	0.0430927
0.00033	0.0444391
0.00034	0.045786
0.00035	0.0471378
0.00036	0.0484842
0.00037	0.0498315
0.00038	0.051178
0.00039	0.0525244
0.0004	0.0538709
0.00041	0.0552171
0.00042	0.0565621
0.00043	0.0579075
0.00044	0.0592535
0.00045	0.0605996
0.00046	0.061943
0.00047	0.0632892
0.00048	0.0646352
0.00049	0.0659812
0.0005	0.0673272
0.00051	0.0686732
0.00052	0.0700192
0.00053	0.0713653
0.00054	0.0727111
0.00055	0.0740527
0.00056	0.0753986
0.00057	0.0767443
0.00058	0.07809
0.00059	0.0794356
0.0006	0.0807821
0.00061	0.082127
0.00062	0.0834727
0.00063	0.0848184
0.00064	0.0861636
0.00065	0.0875091
0.00066	0.0888544
0.00067	0.0902001
0.00068	0.0915416
0.00069	0.0928868
0.0007	0.0942321
0.00071	0.0955772
0.00072	0.096922
0.00073	0.0982673
0.00074	0.0996119
0.00075	0.100957
0.00076	0.102302
0.00077	0.103647
0.00078	0.104991
0.00079	0.106336
0.0008	0.10768
0.00081	0.109025
0.00082	0.11037
0.00083	0.111714
0.00084	0.113058
0.00085	0.114411
0.00086	0.115754
0.00087	0.1171
0.00088	0.118442
0.00089	0.119787
0.0009	0.121133
0.00091	0.122475
0.00092	0.123819
0.00093	0.125164
0.00094	0.126507
0.00095	0.127852
0.00096	0.129195
0.00097	0.130536
0.00098	0.13188
0.00099	0.133225
0.001	0.134567
0.00101	0.135922
0.00102	0.137255
0.00103	0.138608
0.00104	0.139951
0.00105	0.141294
0.00106	0.142626
0.00107	0.14398
0.00108	0.145323
0.00109	0.146665
0.0011	0.148008
0.00111	0.14935
0.00112	0.150693
0.00113	0.152035
0.00114	0.153377
0.00115	0.154719
0.00116	0.156062
0.00117	0.157404
0.00118	0.158745
0.00119	0.160087
0.0012	0.161429
0.00121	0.162771
0.00122	0.164112
0.00123	0.165454
0.00124	0.166795
0.00125	0.168136
0.00126	0.169478
0.00127	0.170819
0.00128	0.17216
0.00129	0.173501
0.0013	0.174841
0.00131	0.176182
0.00132	0.177523
0.00133	0.178863
0.00134	0.180204
0.00135	0.181544
0.00136	0.182884
0.00137	0.184224
0.00138	0.185564
0.00139	0.186904
0.0014	0.188244
0.00141	0.189584
0.00142	0.190923
0.00143	0.192263
0.00144	0.193602
0.00145	0.194942
0.00146	0.196281
0.00147	0.19762
0.00148	0.198959
0.00149	0.200298
0.0015	0.201636
0.00151	0.202975
0.00152	0.204313
0.00153	0.205652
0.00154	0.20699
0.00155	0.208328
0.00156	0.209666
0.00157	0.211004
0.00158	0.212342
0.00159	0.21368
0.0016	0.21501
0.00161	0.216355
0.00162	0.217692
0.00163	0.219029
0.00164	0.220366
0.00165	0.221703
0.00166	0.22304
0.00167	0.224376
0.00168	0.225713
0.00169	0.227042
0.0017	0.228378
0.00171	0.229714
0.00172	0.23105
0.00173	0.232393
0.00174	0.233729
0.00175	0.235065
0.00176	0.2364
0.00177	0.237736
0.00178	0.239071
0.00179	0.240398
0.0018	0.241741
0.00181	0.243075
0.00182	0.244403
0.00183	0.245745
0.00184	0.247079
0.00185	0.248413
0.00186	0.249747
0.00187	0.251073
0.00188	0.252407
0.00189	0.253741
0.0019	0.255082
0.00191	0.256407
0.00192	0.25774
0.00193	0.259081
0.00194	0.260406
0.00195	0.261739
0.00196	0.263071
0.00197	0.264403
0.00198	0.265744
0.00199	0.267076
0.002	0.268407
0.00201	0.269731
0.00202	0.271063
0.00203	0.272394
0.00204	0.273725
0.00205	0.275065
0.00206	0.276396
0.00207	0.277726
0.00208	0.279057
0.00209	0.280387
0.0021	0.281718
0.00211	0.283039
0.00212	0.284377
0.00213	0.285707
0.00214	0.287028
0.00215	0.288358
0.00216	0.289686
0.00217	0.291015
0.00218	0.292344
0.00219	0.293682
0.0022	0.295001
0.00221	0.296338
0.00222	0.297666
0.00223	0.298994
0.00224	0.300322
0.00225	0.301641
0.00226	0.302977
0.00227	0.304304
0.00228	0.305622
0.00229	0.306949
0.0023	0.308275
0.00231	0.309602
0.00232	0.310937
0.00233	0.312253
0.00234	0.31358
0.00235	0.314914
0.00236	0.31624
0.00237	0.317565
0.00238	0.318881
0.00239	0.320215
0.0024	0.321539
0.00241	0.322854
0.00242	0.324188
0.00243	0.325502
0.00244	0.326826
0.00245	0.328149
0.00246	0.329482
0.00247	0.330795
0.00248	0.332118
0.00249	0.333441
0.0025	0.334773
0.00251	0.336095
0.00252	0.337407
0.00253	0.33873
0.00254	0.340051
0.00255	0.341372
0.00256	0.342693
0.00257	0.344024
0.00258	0.345335
0.00259	0.346655
0.0026	0.347975
0.00261	0.349295
0.00262	0.350615
0.00263	0.351934
0.00264	0.353253
0.00265	0.354572
0.00266	0.355891
0.00267	0.357209
0.00268	0.358527
0.00269	0.359845
0.0027	0.361164
0.00271	0.36248
0.00272	0.363798
0.00273	0.365114
0.00274	0.36643
0.00275	0.367748
0.00276	0.369065
0.00277	0.37038
0.00278	0.371695
0.00279	0.373012
0.0028	0.374327
0.00281	0.375641
0.00282	0.376957
0.00283	0.378271
0.00284	0.379586
0.00285	0.380899
0.00286	0.382213
0.00287	0.383525
0.00288	0.384839
0.00289	0.386151
0.0029	0.387455
0.00291	0.388767
0.00292	0.390088
0.00293	0.3914
0.00294	0.392702
0.00295	0.394022
0.00296	0.395324
0.00297	0.396635
0.00298	0.397953
0.00299	0.399255
0.003	0.400564
0.00301	0.401873
0.00302	0.403182
0.00303	0.404491
0.00304	0.405799
0.00305	0.407107
0.00306	0.408415
0.00307	0.409723
0.00308	0.41103
0.00309	0.412337
0.0031	0.413643
0.00311	0.41495
0.00312	0.416256
0.00313	0.417561
0.00314	0.418867
0.00315	0.420172
0.00316	0.421476
0.00317	0.422781
0.00318	0.424085
0.00319	0.425388
0.0032	0.426692
0.00321	0.427995
0.00322	0.429297
0.00323	0.4306
0.00324	0.431902
0.00325	0.433203
0.00326	0.434505
0.00327	0.435806
0.00328	0.437106
0.00329	0.438407
0.0033	0.439706
0.00331	0.441006
0.00332	0.442305
0.00333	0.443604
0.00334	0.444903
0.00335	0.446201
0.00336	0.447498
0.00337	0.448796
0.00338	0.450093
0.00339	0.451389
0.0034	0.452686
0.00341	0.453982
0.00342	0.455277
0.00343	0.456569
0.00344	0.457866
0.00345	0.45916
0.00346	0.460455
0.00347	0.461748
0.00348	0.463042
0.00349	0.464334
0.0035	0.465627
0.00351	0.466919
0.00352	0.46821
0.00353	0.469501
0.00354	0.470792
0.00355	0.472079
0.00356	0.473371
0.00357	0.47466
0.00358	0.47595
0.00359	0.477239
0.0036	0.478524
0.00361	0.479812
0.00362	0.481098
0.00363	0.482384
0.00364	0.483671
0.00365	0.484957
0.00366	0.486242
0.00367	0.487527
0.00368	0.488811
0.00369	0.490095
0.0037	0.491379
0.00371	0.492662
0.00372	0.493945
0.00373	0.495227
0.00374	0.496509
0.00375	0.49779
0.00376	0.499071
0.00377	0.500351
0.00378	0.501631
0.00379	0.50291
0.0038	0.504189
0.00381	0.505467
0.00382	0.506745
0.00383	0.508022
0.00384	0.509299
0.00385	0.510575
0.00386	0.511851
0.00387	0.513126
0.00388	0.5144
0.00389	0.515674
0.0039	0.516948
0.00391	0.51822
0.00392	0.519493
0.00393	0.520765
0.00394	0.522036
0.00395	0.523307
0.00396	0.524577
0.00397	0.525847
0.00398	0.527116
0.00399	0.528384
0.004	0.529652
0.00401	0.530919
0.00402	0.532186
0.00403	0.533452
0.00404	0.534718
0.00405	0.535982
0.00406	0.537246
0.00407	0.53851
0.00408	0.539773
0.00409	0.541035
0.0041	0.542297
0.00411	0.543558
0.00412	0.544818
0.00413	0.546097
0.00414	0.547355
0.00415	0.548613
0.00416	0.549851
0.00417	0.551129
0.00418	0.552386
0.00419	0.55364
0.0042	0.554897
0.00421	0.556149
0.00422	0.557405
0.00423	0.558658
0.00424	0.559908
0.00425	0.56116
0.00426	0.56241
0.00427	0.56366
0.00428	0.564909
0.00429	0.566155
0.0043	0.567403
0.00431	0.56865
0.00432	0.569895
0.00433	0.57114
0.00434	0.572383
0.00435	0.573627
0.00436	0.574869
0.00437	0.576114
0.00438	0.57735
0.00439	0.578591
0.0044	0.579834
0.00441	0.581069
0.00442	0.582307
0.00443	0.583543
0.00444	0.584776
0.00445	0.586011
0.00446	0.587244
0.00447	0.588476
0.00448	0.589709
0.00449	0.590942
0.0045	0.59217
0.00451	0.593398
0.00452	0.594625
0.00453	0.595849
0.00454	0.597074
0.00455	0.5983
0.00456	0.599524
0.00457	0.600748
0.00458	0.601967
0.00459	0.603185
0.0046	0.604406
0.00461	0.605619
0.00462	0.60684
0.00463	0.608051
0.00464	0.609267
0.00465	0.610477
0.00466	0.611688
0.00467	0.6129
0.00468	0.614109
0.00469	0.615317
0.0047	0.616522
0.00471	0.617725
0.00472	0.618928
0.00473	0.62013
0.00474	0.621332
0.00475	0.622529
0.00476	0.623726
0.00477	0.624923
0.00478	0.626117
0.00479	0.627306
0.0048	0.6285
0.00481	0.629687
0.00482	0.630874
0.00483	0.632057
0.00484	0.633241
0.00485	0.634424
0.00486	0.635603
0.00487	0.636782
0.00488	0.637957
0.00489	0.639133
0.0049	0.640302
0.00491	0.641473
0.00492	0.642637
0.00493	0.643804
0.00494	0.644965
0.00495	0.646125
0.00496	0.647282
0.00497	0.648436
0.00498	0.649593
0.00499	0.650742
0.005	0.651887
0.00501	0.653033
0.005011	0.653005
0.005012	0.652969
0.005013	0.652997
0.005014	0.653024
0.005015	0.65308
0.005016	0.653135
0.005017	0.653201
0.005018	0.653272
0.005019	0.653349
0.00502	0.653429
0.005021	0.653517
0.005022	0.653602
0.005023	0.653695
0.005024	0.653783
