0.0212672652716428 -0.00035959987440636887
0.11727429726442318 -0.0004537244155757847
0.2132813292572036 -0.0005478489567449785
0.309288361249984 -0.0006419734979143943
0.40529539324276437 -0.0007360980390838101
0.49528115087662256 0.013707974616539387
0.5311886011634444 0.0800654084669723
0.5911235466276874 0.128447628671974
0.660094634799234 0.15207131275982455
0.7411357596963699 0.1274457170521044
0.8132012913724764 0.08534539078518755
0.8822736844274843 0.03830891865871533
0.9513473983853418 -0.009648883205049641
1.0234148501367237 -0.05308846197669115
1.1074634490497968 -0.0827768497248722
1.2004738245530662 -0.08535340690772086
1.2904428325940946 -0.05922649325343565
1.368399341322301 -0.024982645208583953
1.4553555560709703 0.009917255790538038
1.5214087328867754 -0.02386622356749135
1.5724832799196993 -0.0733070997446561
1.6475203663919977 -0.09541656227975803
1.728520489479044 -0.09144339544990965
1.8125081225977282 -0.07860814161190444
1.8934901797282806 -0.062033970127672866
1.9834706265156319 -0.043885582033449166
2.067460846969794 -0.03285499469117226
2.1574372084906015 -0.0118571331826407
2.2413878018592883 0.02681334627842169
2.3163369643171943 0.06603088378236599
2.40630760646484 0.09101800807092819
2.496321409777749 0.08590021958864491
2.580373793290394 0.053572073638817885
2.655443455980725 0.008740699025920673
2.7335082015764174 -0.032510668000527154
2.8205576284900613 -0.06262625207119443
2.9135806910155417 -0.07405200724625405
3.0035582100285367 -0.05386149653844363
3.081503257314495 -0.011623292525673179
3.1624570353221944 0.02467556714871133
3.2584517207316424 0.03319318448189401
3.3514731945423555 0.02287555785684292
3.4474965676013114 0.011383539658442299
3.5435178980269946 0.0013162581671957163
3.636539326445858 -0.008969707642141111
3.7355523883452753 -0.013119357986681957
3.8315655482378705 -0.017487692649313047
3.9245655063114535 -0.012798092625676771
